,CE appliance,dish washer,electric furnace,electric space heater,fridge,microwave,washer dryer,waste disposal unit,main
332,45.0,0.0,316.0,1645.0,0.0,3.0,2.5,0.0,5983.88964844
333,45.0,0.0,305.0,1654.0,0.0,4.0,0.0,0.0,6019.20019531
334,45.0,0.0,302.0,1654.0,0.0,4.0,0.0,0.0,6024.63964844
335,45.0,0.0,306.0,1644.0,0.0,4.0,0.0,0.0,6007.70019531
336,45.0,0.0,306.0,1644.0,0.0,4.0,0.0,0.0,6007.70019531
337,45.0,0.0,306.0,1644.0,0.0,4.0,0.0,0.0,6007.70019531
338,45.0,0.0,291.0,1647.0,0.0,4.0,0.0,0.0,6015.41992188
339,45.0,0.0,299.0,1646.0,0.0,3.0,0.0,0.0,6023.85009766
340,45.0,0.0,300.0,1648.0,0.0,4.0,0.0,0.0,6013.08984375
341,47.5,0.0,305.0,1650.0,0.0,3.0,0.0,0.0,6017.12988281
342,45.0,0.0,308.0,1648.0,0.0,3.0,0.0,0.0,6018.95019531
343,45.0,0.0,309.0,1648.0,0.0,3.0,0.0,0.0,6027.31005859
344,45.0,0.0,319.0,1655.0,0.0,3.0,0.0,0.0,6025.40039062
345,42.5,0.0,318.0,1649.0,0.0,3.0,0.0,0.0,6024.79980469
346,45.0,0.0,306.0,1656.0,0.0,3.0,0.0,0.0,6039.58984375
347,47.5,0.0,337.0,1655.0,0.0,3.0,0.0,0.0,6031.77001953
348,45.0,0.0,339.0,1652.0,0.0,4.0,0.0,0.0,6025.62011719
349,45.0,0.0,348.0,1656.0,0.0,3.0,0.0,0.0,6036.41015625
350,45.0,0.0,343.0,1656.0,0.0,3.0,0.0,0.0,6026.63964844
351,45.0,0.0,310.0,1650.0,0.0,3.0,0.0,0.0,6026.13964844
352,45.0,0.0,315.0,1654.0,0.0,3.0,0.0,0.0,6025.9296875
353,45.0,0.0,347.0,1656.0,0.0,3.0,2.5,0.0,6032.93994141
354,45.0,0.0,347.0,1656.0,0.0,3.0,2.5,0.0,6032.93994141
355,45.0,0.0,347.0,1656.0,0.0,3.0,2.5,0.0,6032.93994141
356,45.0,0.0,342.0,1656.0,0.0,3.0,2.5,0.0,6034.28027344
357,45.0,0.0,333.0,1652.0,0.0,3.0,2.5,0.0,6033.43994141
358,45.0,0.0,306.0,1654.0,0.0,3.0,2.5,0.0,6024.38964844
359,45.0,0.0,308.0,1655.0,0.0,4.0,2.5,0.0,6015.87011719
360,45.0,0.0,306.0,1653.0,0.0,3.0,0.0,0.0,6042.49023438
361,45.0,0.0,345.0,1655.0,0.0,3.0,2.5,0.0,6025.97998047
362,42.5,0.0,348.0,1655.0,0.0,4.0,2.5,0.0,6026.95996094
363,45.0,0.0,337.0,1655.0,0.0,3.0,0.0,0.0,6034.9296875
364,45.0,0.0,333.0,1660.0,0.0,3.0,0.0,0.0,6050.87011719
365,45.0,0.0,311.0,1663.0,0.0,3.0,0.0,0.0,6248.60986328
366,45.0,0.0,317.0,1658.0,181.0,3.0,2.5,0.0,6250.02001953
367,45.0,0.0,313.0,1660.0,187.0,3.0,2.5,0.0,6249.88964844
368,45.0,0.0,306.0,1660.0,194.0,4.0,2.5,0.0,6250.37011719
369,45.0,0.0,304.0,1658.0,191.0,4.0,2.5,0.0,6245.95996094
370,45.0,0.0,309.0,1660.0,189.0,4.0,0.0,0.0,6242.70996094
371,45.0,0.0,294.0,1655.0,190.0,4.0,0.0,0.0,6236.66015625
372,45.0,0.0,294.0,1655.0,190.0,4.0,0.0,0.0,6236.66015625
373,45.0,0.0,294.0,1655.0,190.0,4.0,0.0,0.0,6236.66015625
374,45.0,0.0,296.0,1659.0,184.0,3.0,0.0,0.0,6247.91992188
375,45.0,0.0,299.0,1655.0,182.0,3.0,0.0,0.0,6237.9296875
376,45.0,0.0,300.0,1661.0,182.0,4.0,0.0,0.0,6234.00976562
377,45.0,0.0,307.0,1662.0,184.0,4.0,0.0,0.0,6229.50976562
378,45.0,0.0,304.0,1659.0,179.0,3.0,0.0,0.0,6234.78027344
379,47.5,0.0,307.0,1662.0,180.0,3.0,0.0,0.0,6240.66015625
380,45.0,0.0,299.0,1661.0,182.0,3.0,0.0,0.0,6238.27001953
381,45.0,0.0,294.0,1661.0,178.0,3.0,0.0,0.0,6238.29003906
382,45.0,0.0,299.0,1663.0,177.0,3.0,0.0,0.0,6248.93994141
383,45.0,0.0,321.0,1660.0,177.0,4.0,0.0,0.0,6245.37011719
384,45.0,0.0,313.0,1661.0,176.0,3.0,0.0,0.0,6222.8203125
385,45.0,0.0,309.0,1659.0,176.0,3.0,0.0,0.0,6241.77001953
386,47.5,0.0,309.0,1663.0,172.0,3.0,0.0,0.0,6242.39990234
387,45.0,0.0,315.0,1657.0,171.0,3.0,0.0,0.0,6237.49023438
388,45.0,0.0,328.0,1657.0,173.0,4.0,0.0,0.0,6238.03027344
389,45.0,0.0,305.0,1659.0,173.0,3.0,0.0,0.0,6229.46972656
390,45.0,0.0,305.0,1659.0,173.0,3.0,0.0,0.0,6229.46972656
391,45.0,0.0,305.0,1659.0,173.0,3.0,0.0,0.0,6229.46972656
392,45.0,0.0,315.0,1654.0,174.0,4.0,0.0,0.0,6238.22998047
393,45.0,0.0,310.0,1653.0,171.0,3.0,0.0,0.0,6233.83007812
394,45.0,0.0,313.0,1656.0,172.0,3.0,0.0,0.0,6257.21972656
395,45.0,0.0,346.0,1650.0,171.0,3.0,0.0,0.0,6224.54980469
396,55.0,0.0,353.0,1653.0,172.0,3.0,0.0,0.0,6244.08007812
397,45.0,0.0,352.0,1657.0,173.0,3.0,2.5,1.0,6238.74023438
398,45.0,0.0,352.0,1651.0,173.0,3.0,2.5,0.0,6235.04003906
399,45.0,0.0,315.0,1651.0,172.0,3.0,2.5,0.0,6240.10986328
400,45.0,0.0,316.0,1654.0,171.0,4.0,0.0,0.0,6249.11035156
401,45.0,0.0,314.0,1656.0,171.0,3.0,0.0,0.0,6249.41015625
402,42.5,0.0,313.0,1652.0,170.0,4.0,0.0,0.0,6243.0703125
403,45.0,0.0,337.0,1655.0,170.0,3.0,2.5,0.0,6239.56005859
404,45.0,0.0,316.0,1649.0,170.0,3.0,0.0,0.0,6234.13964844
405,45.0,0.0,311.0,1649.0,172.0,3.0,0.0,0.0,6235.60986328
406,45.0,0.0,312.0,1659.0,172.0,3.0,0.0,0.0,6235.25
407,45.0,0.0,306.0,1652.0,170.0,3.0,0.0,0.0,6257.05957031
408,45.0,0.0,306.0,1652.0,170.0,3.0,0.0,0.0,6257.05957031
409,45.0,0.0,306.0,1652.0,170.0,3.0,0.0,0.0,6257.05957031
410,45.0,0.0,311.0,1654.0,169.0,4.0,0.0,0.0,6228.35986328
411,45.0,0.0,324.0,1656.0,169.0,3.0,0.0,0.0,6240.60009766
412,45.0,0.0,316.0,1660.0,169.0,3.0,2.5,0.0,6243.75
413,45.0,0.0,313.0,1659.0,171.0,3.0,0.0,0.0,6250.45996094
414,45.0,0.0,312.0,1663.0,173.0,3.0,0.0,0.0,6251.43994141
415,45.0,0.0,310.0,1653.0,173.0,3.0,0.0,0.0,6251.6796875
416,52.5,0.0,313.0,1653.0,173.0,3.0,0.0,0.0,6245.58984375
417,45.0,0.0,307.0,1660.0,170.0,3.0,2.5,0.0,6245.54980469
418,45.0,0.0,305.0,1659.0,172.0,4.0,0.0,0.0,6245.5
419,50.0,0.0,302.0,1661.0,171.0,3.0,0.0,0.0,6275.88964844
420,45.0,0.0,310.0,1659.0,171.0,3.0,0.0,0.0,6266.04003906
421,45.0,0.0,316.0,1661.0,171.0,4.0,0.0,0.0,6275.22998047
422,45.0,0.0,313.0,1661.0,172.0,4.0,0.0,0.0,6269.68017578
423,45.0,0.0,317.0,1659.0,171.0,4.0,0.0,0.0,6275.75976562
424,45.0,0.0,299.0,1664.0,171.0,3.0,0.0,0.0,6277.5
425,45.0,0.0,305.0,1664.0,172.0,3.0,0.0,0.0,6262.04003906
426,45.0,0.0,305.0,1664.0,172.0,3.0,0.0,0.0,6262.04003906
427,45.0,0.0,305.0,1664.0,172.0,3.0,0.0,0.0,6262.04003906
428,45.0,0.0,313.0,1653.0,172.0,3.0,0.0,1.0,6260.38964844
429,45.0,0.0,310.0,1660.0,170.0,4.0,0.0,0.0,6253.33007812
430,45.0,0.0,310.0,1653.0,171.0,4.0,0.0,0.0,6249.14990234
431,45.0,0.0,313.0,1656.0,171.0,4.0,0.0,0.0,6250.54003906
432,45.0,0.0,307.0,1657.0,171.0,4.0,0.0,0.0,6263.36035156
433,45.0,0.0,315.0,1657.0,171.0,4.0,0.0,0.0,6248.23046875
434,47.5,0.0,317.0,1652.0,172.0,4.0,0.0,0.0,6245.60986328
435,45.0,0.0,320.0,1650.0,169.0,4.0,0.0,0.0,6239.30957031
436,50.0,0.0,305.0,1651.0,171.0,5.0,0.0,0.0,6252.39013672
437,57.5,0.0,306.0,1649.0,173.0,4.0,0.0,0.0,6260.66015625
438,45.0,0.0,310.0,1648.0,171.0,4.0,0.0,0.0,6267.75
439,47.5,0.0,316.0,1651.0,172.0,4.0,0.0,0.0,6252.12988281
440,45.0,0.0,309.0,1657.0,171.0,3.0,0.0,0.0,6261.0703125
441,45.0,0.0,315.0,1657.0,170.0,4.0,0.0,0.0,6253.54003906
442,45.0,0.0,316.0,1655.0,172.0,3.0,0.0,0.0,6261.89013672
443,42.5,2.0,314.0,1661.0,171.0,4.0,0.0,2.0,6643.10986328
444,42.5,2.0,314.0,1661.0,171.0,4.0,0.0,2.0,6643.10986328
445,42.5,2.0,314.0,1661.0,171.0,4.0,0.0,2.0,6643.10986328
446,45.0,0.0,319.0,1677.0,171.0,4.0,2.5,0.0,6283.52978516
447,45.0,0.0,337.0,1660.0,169.0,3.0,0.0,0.0,6279.14990234
448,45.0,0.0,340.0,1658.0,168.0,4.0,0.0,0.0,6267.25976562
449,45.0,0.0,346.0,1659.0,173.0,3.0,0.0,0.0,6270.25
450,47.5,0.0,339.0,1655.0,170.0,3.0,0.0,0.0,6261.02001953
451,45.0,0.0,318.0,1655.0,170.0,3.0,0.0,0.0,6266.3203125
452,45.0,0.0,339.0,1660.0,171.0,3.0,0.0,0.0,6258.08984375
453,45.0,0.0,434.0,1659.0,170.0,3.0,0.0,0.0,6386.50976562
454,45.0,0.0,440.0,1649.0,171.0,3.0,0.0,0.0,6392.9296875
455,45.0,0.0,436.0,1654.0,172.0,3.0,2.5,0.0,6382.58984375
456,45.0,0.0,402.0,1648.0,170.0,3.0,2.5,0.0,6394.79980469
457,45.0,0.0,317.0,1651.0,169.0,4.0,2.5,0.0,6358.77001953
458,42.5,0.0,317.0,1647.0,169.0,4.0,0.0,0.0,6262.49023438
459,45.0,0.0,339.0,1647.0,168.0,3.0,0.0,0.0,6261.45019531
460,45.0,0.0,348.0,1651.0,170.0,4.0,0.0,0.0,6262.36035156
461,45.0,0.0,314.0,1647.0,169.0,4.0,0.0,0.0,6250.31005859
462,45.0,0.0,314.0,1647.0,169.0,4.0,0.0,0.0,6250.31005859
463,45.0,0.0,314.0,1647.0,169.0,4.0,0.0,0.0,6250.31005859
464,45.0,0.0,314.0,1645.0,171.0,4.0,0.0,0.0,6236.79980469
465,45.0,0.0,311.0,1645.0,169.0,4.0,2.5,0.0,6250.12011719
466,45.0,0.0,314.0,1636.0,167.0,4.0,0.0,0.0,6264.53027344
467,45.0,0.0,358.0,1645.0,172.0,4.0,2.5,0.0,6266.25976562
468,45.0,0.0,352.0,1642.0,171.0,3.0,2.5,0.0,6252.25976562
469,65.0,0.0,353.0,1642.0,172.0,3.0,2.5,0.0,6248.80957031
470,47.5,0.0,351.0,1648.0,171.0,3.0,2.5,0.0,6265.6796875
471,70.0,0.0,311.0,1644.0,171.0,3.0,2.5,0.0,6270.52001953
472,70.0,0.0,300.0,1644.0,171.0,3.0,0.0,0.0,6274.54003906
473,45.0,0.0,302.0,1646.0,173.0,3.0,2.5,0.0,6253.29980469
474,45.0,0.0,306.0,1647.0,169.0,3.0,2.5,0.0,6259.85986328
475,45.0,0.0,324.0,1648.0,171.0,3.0,2.5,0.0,6242.61035156
476,45.0,0.0,311.0,1648.0,170.0,3.0,2.5,0.0,6256.85009766
477,45.0,0.0,313.0,1650.0,168.0,3.0,0.0,0.0,6249.85009766
478,45.0,0.0,313.0,1643.0,168.0,4.0,2.5,0.0,6251.08984375
479,45.0,0.0,306.0,1649.0,170.0,3.0,0.0,0.0,6262.12988281
480,45.0,0.0,306.0,1649.0,170.0,3.0,0.0,0.0,6262.12988281
481,45.0,0.0,306.0,1649.0,170.0,3.0,0.0,0.0,6262.12988281
482,45.0,0.0,305.0,1648.0,167.0,3.0,0.0,0.0,6266.24023438
483,45.0,0.0,312.0,1656.0,168.0,3.0,0.0,0.0,6269.39990234
484,45.0,0.0,313.0,1650.0,172.0,3.0,0.0,0.0,6268.8203125
485,45.0,0.0,318.0,1655.0,168.0,3.0,0.0,0.0,6262.56005859
486,45.0,0.0,338.0,1654.0,170.0,3.0,2.5,0.0,6265.83007812
487,45.0,0.0,325.0,1658.0,170.0,4.0,2.5,0.0,6281.71972656
488,45.0,0.0,323.0,1658.0,170.0,4.0,2.5,0.0,6258.75
489,45.0,0.0,317.0,1655.0,169.0,3.0,2.5,0.0,6243.53027344
490,45.0,0.0,312.0,1657.0,169.0,3.0,2.5,0.0,6258.46972656
491,45.0,0.0,310.0,1656.0,167.0,4.0,0.0,0.0,6267.68994141
492,45.0,0.0,308.0,1657.0,164.0,4.0,2.5,0.0,6254.46972656
493,45.0,0.0,309.0,1659.0,168.0,4.0,0.0,0.0,6362.83007812
494,45.0,0.0,312.0,1651.0,169.0,4.0,0.0,0.0,6345.87988281
495,45.0,0.0,312.0,1654.0,169.0,3.0,0.0,0.0,6351.29980469
496,45.0,0.0,312.0,1654.0,169.0,3.0,0.0,0.0,6349.59960938
497,45.0,0.0,303.0,1654.0,169.0,4.0,0.0,0.0,6349.34960938
498,45.0,0.0,311.0,1648.0,169.0,3.0,0.0,0.0,6350.54003906
499,45.0,0.0,311.0,1648.0,169.0,3.0,0.0,0.0,6350.54003906
500,45.0,0.0,311.0,1648.0,169.0,3.0,0.0,0.0,6350.54003906
501,45.0,0.0,312.0,1651.0,169.0,3.0,0.0,0.0,6343.10986328
502,45.0,0.0,308.0,1646.0,169.0,3.0,0.0,0.0,6347.50976562
503,45.0,0.0,297.0,1652.0,166.0,4.0,0.0,0.0,6339.3203125
504,47.5,0.0,301.0,1645.0,168.0,3.0,0.0,0.0,6331.62988281
505,45.0,0.0,297.0,1647.0,166.0,3.0,0.0,0.0,6337.63964844
506,45.0,0.0,309.0,1640.0,167.0,3.0,0.0,0.0,6332.50976562
507,45.0,0.0,319.0,1643.0,170.0,5.0,0.0,0.0,6336.85986328
508,45.0,0.0,321.0,1643.0,167.0,3.0,0.0,0.0,6340.50976562
509,45.0,0.0,318.0,1660.0,170.0,3.0,0.0,0.0,6335.45996094
510,45.0,0.0,317.0,1648.0,168.0,3.0,0.0,0.0,6340.91992188
511,45.0,0.0,297.0,1647.0,169.0,3.0,0.0,0.0,6357.31005859
512,45.0,0.0,340.0,1644.0,169.0,3.0,2.5,0.0,6339.02001953
513,45.0,0.0,332.0,1650.0,167.0,3.0,0.0,0.0,6246.25976562
514,45.0,0.0,332.0,1648.0,169.0,3.0,0.0,0.0,6241.64013672
515,45.0,0.0,318.0,1648.0,169.0,3.0,0.0,0.0,6251.79980469
516,45.0,0.0,338.0,1644.0,167.0,4.0,0.0,0.0,6347.70996094
517,45.0,0.0,338.0,1644.0,167.0,4.0,0.0,0.0,6347.70996094
518,45.0,0.0,344.0,1642.0,170.0,3.0,0.0,0.0,6237.87988281
519,45.0,0.0,346.0,1642.0,169.0,3.0,0.0,0.0,6228.68994141
520,45.0,0.0,314.0,1647.0,170.0,3.0,0.0,0.0,6228.64990234
521,45.0,0.0,320.0,1649.0,171.0,3.0,0.0,0.0,6232.45019531
522,45.0,0.0,317.0,1650.0,170.0,4.0,0.0,0.0,6231.52001953
523,45.0,0.0,320.0,1648.0,170.0,3.0,0.0,0.0,6235.75976562
524,45.0,0.0,320.0,1654.0,169.0,3.0,0.0,0.0,6255.70996094
525,45.0,0.0,355.0,1654.0,169.0,3.0,0.0,0.0,6216.74023438
526,45.0,0.0,308.0,1651.0,168.0,3.0,2.5,0.0,6242.10986328
527,45.0,0.0,310.0,1650.0,169.0,4.0,0.0,0.0,6245.79980469
528,45.0,0.0,309.0,1652.0,169.0,3.0,0.0,0.0,6244.51953125
529,45.0,0.0,314.0,1646.0,169.0,3.0,0.0,0.0,6255.83984375
530,45.0,0.0,311.0,1651.0,170.0,3.0,0.0,0.0,6252.08007812
531,45.0,0.0,336.0,1651.0,169.0,3.0,0.0,0.0,6234.86035156
532,45.0,0.0,323.0,1652.0,167.0,3.0,2.5,0.0,6246.83007812
533,47.5,0.0,307.0,1649.0,169.0,3.0,0.0,0.0,6236.25
534,47.5,0.0,307.0,1649.0,169.0,3.0,0.0,0.0,6236.25
535,47.5,0.0,307.0,1649.0,169.0,3.0,0.0,0.0,6236.25
536,45.0,0.0,309.0,1648.0,168.0,4.0,0.0,0.0,6225.25976562
537,45.0,0.0,309.0,1652.0,166.0,3.0,0.0,0.0,6225.99023438
538,45.0,0.0,315.0,1650.0,167.0,3.0,0.0,0.0,6230.22998047
539,45.0,0.0,331.0,1653.0,166.0,3.0,2.5,0.0,6243.70019531
540,45.0,0.0,320.0,1652.0,168.0,3.0,0.0,0.0,6235.4296875
541,45.0,0.0,317.0,1652.0,166.0,4.0,2.5,0.0,6229.6796875
542,45.0,0.0,317.0,1652.0,166.0,4.0,2.5,0.0,6229.96972656
543,45.0,0.0,307.0,1652.0,167.0,3.0,2.5,0.0,6230.60986328
544,45.0,0.0,313.0,1645.0,170.0,3.0,0.0,0.0,6231.31005859
545,45.0,0.0,311.0,1649.0,166.0,3.0,0.0,0.0,6235.77001953
546,45.0,0.0,301.0,1645.0,166.0,3.0,0.0,0.0,6223.12988281
547,45.0,0.0,319.0,1648.0,169.0,3.0,0.0,0.0,6231.41015625
548,50.0,0.0,321.0,1649.0,166.0,3.0,0.0,0.0,6232.49023438
549,45.0,0.0,326.0,1644.0,166.0,4.0,0.0,0.0,6244.45019531
550,47.5,0.0,304.0,1644.0,166.0,3.0,0.0,0.0,6234.50976562
551,45.0,0.0,342.0,1642.0,165.0,4.0,0.0,0.0,6240.83007812
552,45.0,0.0,342.0,1642.0,165.0,4.0,0.0,0.0,6240.83007812
553,45.0,0.0,334.0,1642.0,166.0,3.0,0.0,0.0,6224.16015625
554,45.0,0.0,324.0,1643.0,168.0,3.0,0.0,0.0,6232.70019531
555,45.0,0.0,317.0,1640.0,165.0,3.0,0.0,0.0,6208.75
556,45.0,0.0,307.0,1643.0,166.0,3.0,0.0,0.0,6203.68017578
557,45.0,0.0,305.0,1644.0,169.0,3.0,0.0,0.0,6206.43994141
558,45.0,0.0,310.0,1647.0,167.0,4.0,0.0,0.0,6208.15039062
559,45.0,0.0,311.0,1645.0,168.0,3.0,0.0,0.0,6203.91015625
560,45.0,0.0,305.0,1645.0,168.0,3.0,0.0,0.0,6205.8203125
561,45.0,0.0,309.0,1650.0,168.0,3.0,0.0,0.0,6205.87988281
562,45.0,0.0,310.0,1650.0,168.0,3.0,0.0,0.0,6213.66992188
563,45.0,0.0,317.0,1647.0,168.0,3.0,0.0,0.0,6198.62011719
564,47.5,0.0,350.0,1647.0,166.0,3.0,0.0,0.0,6206.70019531
565,45.0,0.0,355.0,1654.0,165.0,3.0,2.5,0.0,6205.29003906
566,45.0,0.0,356.0,1651.0,167.0,3.0,2.5,0.0,6215.45019531
567,45.0,0.0,346.0,1651.0,168.0,3.0,2.5,0.0,6229.88964844
568,45.0,0.0,346.0,1651.0,168.0,3.0,0.0,0.0,6211.79003906
569,45.0,0.0,346.0,1651.0,168.0,3.0,0.0,0.0,6211.79003906
570,45.0,0.0,325.0,1651.0,166.0,3.0,0.0,0.0,6194.08007812
571,45.0,0.0,320.0,1647.0,166.0,3.0,2.5,0.0,6203.39013672
572,45.0,0.0,312.0,1654.0,167.0,3.0,2.5,0.0,6195.46972656
573,45.0,0.0,308.0,1648.0,166.0,4.0,2.5,0.0,6210.3203125
574,45.0,0.0,315.0,1651.0,167.0,3.0,2.5,0.0,6198.33984375
575,45.0,0.0,312.0,1645.0,166.0,3.0,2.5,0.0,6209.1796875
576,45.0,0.0,313.0,1649.0,167.0,3.0,0.0,0.0,6200.81005859
577,45.0,0.0,332.0,1645.0,166.0,3.0,0.0,0.0,6194.43994141
578,45.0,0.0,326.0,1645.0,167.0,4.0,0.0,0.0,6199.45019531
579,45.0,0.0,334.0,1649.0,167.0,3.0,0.0,0.0,6189.78027344
580,45.0,0.0,315.0,1646.0,166.0,4.0,2.5,0.0,6210.75976562
581,45.0,0.0,306.0,1643.0,166.0,4.0,0.0,0.0,6204.54003906
582,45.0,0.0,298.0,1641.0,164.0,3.0,0.0,0.0,6214.70996094
583,45.0,0.0,296.0,1643.0,166.0,3.0,0.0,0.0,6202.70019531
584,45.0,0.0,293.0,1636.0,166.0,3.0,0.0,0.0,6192.12011719
585,45.0,0.0,314.0,1644.0,166.0,3.0,2.5,0.0,6189.66992188
586,45.0,0.0,314.0,1644.0,166.0,3.0,2.5,0.0,6189.66992188
587,45.0,0.0,314.0,1644.0,166.0,3.0,2.5,0.0,6189.66992188
588,45.0,0.0,308.0,1644.0,166.0,3.0,0.0,0.0,6197.86035156
589,45.0,0.0,309.0,1644.0,164.0,4.0,0.0,0.0,6193.24023438
590,45.0,0.0,310.0,1644.0,164.0,4.0,0.0,0.0,6183.16992188
591,45.0,0.0,314.0,1638.0,164.0,4.0,0.0,0.0,6198.06005859
592,45.0,0.0,314.0,1638.0,164.0,4.0,0.0,0.0,6198.06005859
593,45.0,0.0,319.0,1647.0,165.0,4.0,0.0,0.0,6187.75976562
594,45.0,0.0,325.0,1646.0,167.0,4.0,0.0,0.0,6189.08007812
595,45.0,0.0,316.0,1638.0,164.0,3.0,0.0,0.0,6180.05957031
596,45.0,0.0,317.0,1638.0,163.0,4.0,0.0,0.0,6195.46972656
597,45.0,0.0,308.0,1643.0,165.0,4.0,0.0,0.0,6183.31005859
598,45.0,0.0,307.0,1639.0,165.0,4.0,0.0,0.0,6179.29980469
599,45.0,0.0,310.0,1644.0,165.0,3.0,0.0,0.0,6187.93994141
600,45.0,0.0,300.0,1639.0,163.0,3.0,0.0,0.0,6179.9296875
601,45.0,0.0,332.0,1639.0,163.0,3.0,0.0,0.0,6168.70019531
602,45.0,0.0,336.0,1639.0,163.0,3.0,0.0,0.0,6184.16015625
603,45.0,0.0,311.0,1642.0,164.0,4.0,0.0,0.0,6162.24023438
604,45.0,0.0,311.0,1642.0,164.0,4.0,0.0,0.0,6162.24023438
605,45.0,0.0,315.0,1642.0,163.0,3.0,0.0,0.0,6188.37011719
606,45.0,0.0,315.0,1638.0,164.0,3.0,0.0,0.0,6170.95996094
607,45.0,0.0,317.0,1637.0,164.0,3.0,0.0,0.0,6184.79003906
608,45.0,0.0,349.0,1641.0,164.0,3.0,0.0,0.0,6178.18994141
609,45.0,0.0,301.0,1636.0,165.0,3.0,2.5,0.0,6167.87011719
610,45.0,0.0,307.0,1641.0,163.0,3.0,0.0,0.0,6169.18994141
611,45.0,0.0,306.0,1636.0,166.0,3.0,0.0,0.0,6179.95996094
612,42.5,0.0,335.0,1643.0,165.0,3.0,0.0,0.0,6181.04003906
613,45.0,0.0,334.0,1643.0,163.0,3.0,0.0,0.0,6173.15039062
614,45.0,0.0,434.0,1647.0,165.0,3.0,0.0,0.0,6181.74023438
615,45.0,0.0,422.0,1634.0,164.0,3.0,5.0,0.0,6306.72998047
616,47.5,0.0,395.0,1644.0,165.0,3.0,2.5,0.0,6297.3203125
617,45.0,0.0,390.0,1639.0,165.0,4.0,2.5,0.0,6304.47998047
618,45.0,0.0,310.0,1642.0,164.0,3.0,0.0,0.0,6212.72998047
619,45.0,0.0,341.0,1642.0,164.0,3.0,0.0,0.0,6195.58007812
620,45.0,0.0,319.0,1638.0,164.0,3.0,2.5,0.0,6177.58007812
621,45.0,0.0,319.0,1638.0,164.0,3.0,2.5,0.0,6177.58007812
622,45.0,0.0,309.0,1638.0,164.0,3.0,2.5,0.0,6173.03027344
623,45.0,0.0,307.0,1638.0,165.0,3.0,0.0,0.0,6173.79980469
624,47.5,0.0,311.0,1643.0,165.0,3.0,0.0,0.0,6180.08007812
625,45.0,0.0,312.0,1637.0,162.0,3.0,0.0,0.0,6177.13964844
626,45.0,0.0,299.0,1643.0,162.0,3.0,0.0,0.0,6188.91015625
627,45.0,0.0,316.0,1640.0,163.0,3.0,0.0,0.0,6182.75976562
628,45.0,0.0,319.0,1634.0,162.0,4.0,0.0,0.0,6186.40039062
629,45.0,0.0,330.0,1634.0,161.0,4.0,0.0,0.0,6169.64013672
630,45.0,0.0,332.0,1640.0,163.0,4.0,0.0,0.0,6193.91992188
631,45.0,0.0,304.0,1638.0,161.0,4.0,0.0,0.0,6202.24023438
632,45.0,0.0,302.0,1639.0,162.0,4.0,0.0,0.0,6178.60009766
633,47.5,0.0,304.0,1643.0,163.0,4.0,0.0,0.0,6189.41992188
634,47.5,0.0,306.0,1644.0,163.0,4.0,0.0,0.0,6182.45996094
635,45.0,0.0,316.0,1639.0,162.0,3.0,0.0,0.0,6186.03027344
636,50.0,0.0,335.0,1639.0,163.0,3.0,0.0,0.0,6183.45996094
637,45.0,0.0,309.0,1641.0,164.0,3.0,0.0,0.0,6188.5
638,45.0,0.0,309.0,1641.0,164.0,3.0,0.0,0.0,6188.5
639,45.0,0.0,309.0,1641.0,163.0,3.0,0.0,0.0,6190.96972656
640,45.0,0.0,318.0,1636.0,163.0,3.0,0.0,0.0,6195.37988281
641,50.0,0.0,316.0,1640.0,161.0,4.0,0.0,0.0,6205.20996094
642,45.0,0.0,315.0,1636.0,163.0,4.0,0.0,0.0,6189.91992188
643,45.0,0.0,328.0,1641.0,163.0,3.0,0.0,0.0,6200.33007812
644,45.0,0.0,330.0,1636.0,163.0,3.0,0.0,0.0,6200.63964844
645,45.0,0.0,340.0,1636.0,161.0,3.0,0.0,0.0,6187.66992188
646,45.0,0.0,314.0,1640.0,161.0,3.0,0.0,0.0,6200.62988281
647,45.0,0.0,342.0,1643.0,163.0,4.0,0.0,0.0,6202.29980469
648,45.0,0.0,337.0,1640.0,163.0,3.0,0.0,0.0,6195.53027344
649,45.0,0.0,325.0,1639.0,161.0,4.0,0.0,0.0,6199.83007812
650,50.0,0.0,322.0,1633.0,163.0,3.0,2.5,0.0,6190.84960938
651,45.0,0.0,316.0,1638.0,163.0,3.0,0.0,0.0,6200.99023438
652,45.0,0.0,314.0,1639.0,161.0,4.0,2.5,0.0,6196.04003906
653,45.0,0.0,348.0,1639.0,161.0,3.0,2.5,0.0,6191.35009766
654,45.0,0.0,336.0,1639.0,164.0,4.0,2.5,0.0,6201.44042969
655,45.0,0.0,336.0,1639.0,164.0,4.0,2.5,0.0,6201.44042969
656,45.0,0.0,336.0,1639.0,164.0,4.0,2.5,0.0,6201.44042969
657,45.0,0.0,332.0,1642.0,160.0,3.0,2.5,0.0,6199.04980469
658,47.5,0.0,312.0,1638.0,162.0,3.0,2.5,0.0,6208.70019531
659,45.0,0.0,306.0,1642.0,162.0,3.0,0.0,0.0,6207.12011719
660,45.0,0.0,310.0,1642.0,160.0,3.0,2.5,0.0,6200.39013672
661,45.0,0.0,350.0,1641.0,160.0,3.0,0.0,0.0,6190.3203125
662,45.0,0.0,339.0,1636.0,160.0,4.0,2.5,0.0,6204.20996094
663,45.0,0.0,345.0,1648.0,161.0,3.0,2.5,0.0,6191.47998047
